predicted_labels	true_labels	lil_interpretations	gil_interpretations
19	19	[('how much', -0.9830848705023527), ('my account', -0.9834650801494718), ('being charged', -0.9838687591254711), ('from my account', -0.9913120865821838), ('without being charged', -0.9916015267372131)]	['found card, how to put it back in app', 'Which atms allow me to change my pin?']
19	19	[('cash withdrawals', -0.9817870333790779), ('a fee', -0.9819268528372049), ('were free', -0.9819722399115562), ('this fee', -0.9819845706224442), ('how much', -0.9822130519896746)]	"[""Isn't my top-up supposed to mean its complete?"", 'found card, how to put it back in app']"
19	19	[('robbing me', -0.9793255999684334), ('this time', -0.9798460248857737), ('my own cash', -0.9866801528260112), ('withdrawing my own cash', -0.9923743261024356), ('are you robbing me', -0.9924845434725285)]	['found card, how to put it back in app', 'I need to transfer money into my account, HOW?']
19	19	[('cash withdrawal', -0.9792312644422054), ('for cash withdrawal', -0.9866213342174888), ('did that change', -0.9884414095431566), ('When did that change', -0.9935561688616872)]	"[""Isn't my top-up supposed to mean its complete?"", 'found card, how to put it back in app']"
19	19	[('a cash withdrawal', -0.9868692783638835)]	"[""Isn't my top-up supposed to mean its complete?"", ""What happened to my Top-Up? It's not reflected""]"
19	19	[('a cash withdrawal', -0.9891389664262533)]	['My top-up is taking a while to process!', 'Where is my recent refund in the my statement?']
19	19	[('charged a', -0.9777943566441536), ('got charged a', -0.9848968600854278)]	"['need my details changed', ""Google Pay Top up isn't working""]"
19	19	[('per month', -0.549900921061635), ('the month', -0.5525315199047327), ('200 per month', -0.5580743048340082), ('a small withdrawal', -0.558459522202611), ('of the month', -0.5592151982709765)]	"['How can I set a new pin', ""My card payment doesn't work""]"
76	19	[('at this ATM', -0.8843164071440697), ('this ATM', -0.8882174864411354), ('charged at this ATM', -0.8902950286865234)]	"[""I can't log in with this passocde"", 'auto-top up option can be found where?']"
75	19	[('got cash', -0.454297311604023), ('a glitch', -0.45582341216504574), ('charged me', -0.4565987978130579), ('I got cash', -0.4589950852096081), ('over charged me', -0.4615668188780546)]	['google pay top up did not work', 'Can I auto top-up as much as I want?']
19	19	[('did this happen', -0.9821999948471785), ('taking out cash', -0.9837071355432272), ('why did this happen', -0.9877941906452179), ('for taking out cash', -0.9887787224724889)]	['found card, how to put it back in app', 'How long is a delivery to the US?']
19	19	[('for withdrawing', -0.9797776285558939), ('a fee', -0.979784544557333)]	"[""Isn't my top-up supposed to mean its complete?"", 'found card, how to put it back in app']"
9	9	[('to me', -0.9869265677407384), ('in China', -0.9872621735557914), ('a new card', -0.9943090407177806)]	['Please delete my account and personal information', 'I need my card ASAP!']
9	9	[('to China', -0.9862353783100843)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
9	9	[('my account', -0.980374189093709), ('my card', -0.9806886855512857), ('to my account', -0.9883613651618361), ('my card expires', -0.9886674331501126), ('happens to my account', -0.9938329341821373)]	['card is being used by someone else', 'when should I receive my refund']
9	9	[('my card', -0.9800036195665598), ('my card expires', -0.9878035634756088)]	['when should I receive my refund', 'card is being used by someone else']
9	9	[('is coming', -0.9813232943415642), ('my card', -0.9819786585867405), ('on my card', -0.988942320458591)]	['card is being used by someone else', 'when should I receive my refund']
9	9	[('happens now', -0.9797775894403458), ('what happens now', -0.9873164501041174)]	['when should I receive my refund', 'Instructions for activating card']
9	9	[('to do', -0.9778563492000103), ('to expire', -0.9786603935062885), ('need to do', -0.9854021444916725), ('about to expire', -0.9860144378617406), ('is about to expire', -0.9920810861513019)]	['when should I receive my refund', 'card is being used by someone else']
9	9	[('for new', -0.9147902829572558), ('how much', -0.9153149202466011), ('cost for new', -0.9223542858380824)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'Please delete my account and personal information']"
9	9	[('is exp iring soon', -0.9927603164687753)]	['Instructions for activating card', 'wheres my pin']
9	9	[(' Mine', -0.9819946903735399), (' How fast', -0.9895396176725626), ('does it come', -0.9897598307579756), ('is almost expired', -0.9899263279512525), ('a new card', -0.9906712374649942)]	"['My card is about to expired what will happen?', ""I'm not sure how disposable virtual cards work. Please help""]"
9	9	[('to expire', -0.9797964505851269), ('a new one', -0.987949495203793), ('about to expire', -0.9881278574466705), ('is about to expire', -0.9938960690051317), ('get a new one', -0.9942486104555428)]	['when should I receive my refund', 'Please delete my account and personal information']
9	9	[('how long', -0.9809589888900518), ('to expire', -0.9811042565852404), ('it costs', -0.981551967561245), ('how much', -0.9817870128899813), ('about to expire', -0.989085759036243)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
9	9	[('my card', -0.9813429415225983), ('my card expires', -0.990065211430192), ('a new card', -0.990164864808321), ('send a new card', -0.9957036222331226)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
9	9	[('my card', -0.978314034640789), ('to expire', -0.9785073027014732), ('about to expire', -0.9864934803918004), ('is about to expire', -0.9926734319888055)]	['when should I receive my refund', 'card is being used by someone else']
9	9	[('my card', -0.9810314886271954), ('my card expires', -0.9889945108443499), ('should I do', -0.9891072474420071)]	['Instructions for activating card', 'card is being used by someone else']
9	9	[('a new card', -0.9837629096582532), ('is nearly expired', -0.9846571190282702), ('my current card', -0.984744081273675)]	['I went to do a transfer and it was declined', 'card is being used by someone else']
9	9	[('next month', -0.9795638862997293), ('expires next month', -0.9890326028689742), ('a new one', -0.9898644220083952), ('order a new one', -0.9955458594486117)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
9	9	[('how fast', -0.9788777362555265), ('to expire', -0.9798589292913675), ('How much', -0.9806780274957418), ('get it', -0.9807742908596992), ('about to expire', -0.9883674075827003)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
9	9	[('to expire', -0.9772562682628632), ('about to expire', -0.9845136003568769), ('is about to expire', -0.9910144601017237)]	['when should I receive my refund', 'card is being used by someone else']
11	9	[('do I order', -0.41460362588986754), ('how do I order', -0.4162640484282747)]	"[""A transaction to a friend still hasn't shown up"", 'My identity is unable to be verified']"
9	9	[('the fees and time', -0.9739040365675464)]	"['My identity is unable to be verified', ""I'd like to know where my funds come from""]"
9	9	[('next month', -0.978773208335042), ('expires next month', -0.9881568234413862), ('a new card', -0.9886571196839213), ('mine expires next month', -0.9941748608835042)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
9	9	[('my card', -0.9824379216879606), ('to me', -0.9833907932043076), ('my card expires', -0.9905282370746136), ('a new one', -0.9910826152190566), ('mailed to me', -0.9915418396703899)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'Please explain why my transfer attempt was declined. Thank you']"
9	9	[('your current card', -0.9882011078298092), ('a new card', -0.9883275218307972), ('your current card expires', -0.9939635596238077)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'Please delete my account and personal information']"
9	9	[('to expire', -0.9779905471950769), ('about to expire', -0.9861763268709183), ('a new one', -0.9867340829223394), ('is about to expire', -0.992517395876348), ('need a new one', -0.9928709110245109)]	['I went to do a transfer and it was declined', 'card is being used by someone else']
9	9	[('do so', -0.9798732809722424), ('exp iring', -0.9802058897912502), ('a new one', -0.9889015424996614), ('to exp iring', -0.9890613090246916), ('do I do so', -0.9945567231625319)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
9	9	[('to expire', -0.9820971544831991), ('how long', -0.9822465237230062), ('receive it', -0.983459047973156), ('will cost', -0.9836617950350046), ('how much', -0.9840370761230588)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
9	9	[('It expires', -0.9795967787504196), ('before It expires', -0.9887483958154917)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
9	9	[('in China', -0.984206116758287), ('am in China', -0.9914890327490866), ('I am in China', -0.9955679092090577)]	['Please delete my account and personal information', 'Instructions for activating card']
9	9	[('my card', -0.9788462817668915), ('will expire', -0.9791099950671196), ('a new one', -0.988782025873661), ('order a new one', -0.9948829617351294)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'card is being used by someone else']"
9	9	[('is approaching', -0.9780403412878513), ('my card', -0.9796665366739035), ('of my card', -0.9857120970264077)]	['card is being used by someone else', 'when should I receive my refund']
9	9	[('expire one', -0.980388967320323)]	['when should I receive my refund', 'My transaction from earlier needs to be reversed']
9	9	[('to expire', -0.9765753038227558), ('about to expire', -0.9851116668432951), ('my old one', -0.9852105583995581), ('is about to expire', -0.9917874992825091)]	['I went to do a transfer and it was declined', 'card is being used by someone else']
9	9	[('to expire', -0.978517696261406), ('about to expire', -0.9861968457698822), ('is about to expire', -0.9923865715973079)]	['card is being used by someone else', 'when should I receive my refund']
9	9	[('how soon', -0.9791138023138046), ('get it', -0.9806178696453571), ('a replacement', -0.9810254164040089), (' How much', -0.9885885901749134), ('for a replacement', -0.9895370537415147)]	"[""I'm not sure how disposable virtual cards work. Please help"", ""I'm in China and need a new card. Please help""]"
9	9	[('get it', -0.9812176655977964), ('how long', -0.9818592052906752), ('to get it', -0.99003491923213), ('an expired card replacement', -0.9954510240349919)]	['My transaction from earlier needs to be reversed', 'My identity is unable to be verified']
9	9	[('need new', -0.9594380855560303), ('ch ina', -0.9608272910118103)]	"['WHAT IS THE REASON FOR THAT', ""My disposable virtual card isn't working""]"
9	9	[('to expire', -0.9786564726382494), ('about to expire', -0.9873042898252606), ('a new one', -0.9887632625177503), ('is about to expire', -0.9934942852705717), ('order a new one', -0.9949425612576306)]	['when should I receive my refund', 'card is being used by someone else']
9	9	[('to expire', -0.9799856133759022), ('a new one', -0.9881971823051572), ('about to expire', -0.9883438535034657), ('is about to expire', -0.9940875032916665), ('get a new one', -0.9943098109215498)]	"[""I'm not sure how disposable virtual cards work. Please help"", 'Please explain why my transfer attempt was declined. Thank you']"
9	9	[('an old one', -0.9445723094977438), ('replace an old one', -0.9480394155252725)]	['Someone took my card without permission', 'Someone used my card without my permission']
4	2	[('top up', -0.9473247495479882), ('the Apple Watch', -0.9522276355419308), ('on the Apple Watch', -0.9539612137014046)]	['How can I change my PIN?  Help', 'I have an outgoing transaction']
2	2	[('Google Pay', -0.997434341814369), ('the system', -0.997645600233227), ('top - ups', -0.9992619844415458), ('for top - ups', -0.9994059558785011)]	"[""A transaction to a friend still hasn't shown up"", 'How can I change my PIN?  Help']"
