predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	1	"[('that rare lum inary', -0.01844412088394165), ('of her profession', -0.08205270767211914), ('her profession', -0.24161535501480103), ('the standard', -0.28880804777145386), (""she '"", -0.3985738158226013)]"	['astoundingly', 'four star performance']
1	1	[]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('of any age', -0.2572065591812134), ('any age', -0.45202547311782837)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('well - acted', -0.12028080224990845), ('pe an - set', -0.16150492429733276), ('ly retro', -0.4595476984977722), ('a raft', -0.5494188368320465)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('funny even for adults', -0.01988530158996582), ('even for adults', -0.08759289979934692), ('good dialogue', -0.2798599600791931)]	['worldly-wise and very funny script', 'four star performance']
0	0	[('y - pie', -0.16732537746429443), ('post - production', -0.2138223648071289), ('f angled', -0.23359572887420654), ('badly dated', -0.2697036862373352), ('a tough time', -0.35335594415664673)]	['worldly-wise and very funny script', 'played-out']
0	1	[('ecc lesi ast es', -0.14727532863616943)]	['astoundingly', 'ugly and destructive']
0	0	[('of infant ile', -0.14149069786071777), ('infant ile humor', -0.15887856483459473), ('director and writer', -0.21209681034088135), ('infant ile', -0.23229271173477173), ('the sort', -0.274901807308197)]	['astoundingly', 'ugly and mindless']
0	0	[('channel 5 grade trash', -0.035640835762023926), ('the true genre enthusiast', -0.10492157936096191), ('channel 5 grade', -0.11173522472381592), ('an insult', -0.26186424493789673), ('channel 5', -0.2999102473258972)]	['ugly and destructive', 'preposterousness']
1	1	[]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('millions around the globe', -0.01876014471054077), ('the modern condition', -0.06390392780303955), ('around the globe', -0.09495007991790771), ('the globe', -0.30123257637023926), ('a state', -0.310030996799469)]	['astoundingly', 'astoundingly rich film']
1	1	[('brilliantly acted', -0.3083796501159668)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('to leave the theater', -0.5536742508411407), ('the theater', -0.5541440546512604), ('leave the theater', -0.5664832293987274), ('the credits', -0.5910250544548035), ('the credits finally roll', -0.6031846702098846)]	['astoundingly', 'ugly and mindless']
0	0	[('not as big', -0.10210120677947998), ('dawn of the dead', -0.11522090435028076), ('as the second', -0.186234712600708), ('of the dead', -0.20042550563812256), ('as the first', -0.22858166694641113)]	['worldly-wise and very funny script', 'preposterousness']
1	1	"[(""the filmmaker ' s"", -0.05617499351501465), ('ram sh ackle', -0.23440629243850708)]"	['astoundingly', 'worldly-wise and very funny script']
1	1	[('on our toes', -0.162095308303833), ('our toes', -0.388471782207489), ('ghost imagery', -0.40122729539871216)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('a buggy drag', -0.15020400285720825)]	['ugly and destructive', 'ugly and mindless']
1	1	[('tang y new humor', -0.09471398591995239), ('new humor', -0.2772425413131714)]	['worldly-wise and very funny script', 'played-out']
0	0	[('off their feet', -0.5452118217945099), ('their feet', -0.5721792578697205), ('the emotional clout', -0.5734568536281586)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('have for their work', -0.014404833316802979), ('for their work', -0.06411933898925781), ('action and reflection', -0.07004952430725098), ('their work', -0.2808322310447693), ('the passion', -0.3097682595252991)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('to be sav ored', -0.031219124794006348), ('be sav ored', -0.111392080783844), ('sav ored', -0.30156630277633667), ('a film', -0.3112224340438843)]	['astoundingly', 'show-stoppingly']
1	0	[('m ick jack son', -0.328217089176178), ('from the predictable plot', -0.536784440279007), ('the predictable plot', -0.5431548953056335), ('the characters', -0.5577317476272583), ('unt urned', -0.5791007876396179)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('whatever passes for logic', -0.020202219486236572), ('a drunken round house', -0.03881865739822388), ('passes for logic', -0.07085978984832764), ('the last plot device', -0.12746918201446533), ('for logic', -0.21330273151397705)]	['worldly-wise and very funny script', 'absurdities and']
0	0	[('hit the sk ids', -0.30592912435531616), ('the sk ids', -0.3241437077522278)]	['astoundingly', 'ugly and mindless']
1	1	[('the movie b iz', -0.1451142430305481), ('all there is', -0.19257056713104248), ('there is', -0.35924893617630005)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('ly unsettling', -0.41399282217025757)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('is quite the opposite', -0.0561557412147522), ('quite the opposite', -0.14048457145690918), ('its ban ality', -0.14380890130996704), ('the intention', -0.29915767908096313)]	['ugly and destructive', 'astoundingly']
0	0	[('a communion w afer', -0.058178842067718506), ('without the wine', -0.14687538146972656), ('a communion', -0.26379257440567017), ('w afer', -0.27516770362854004), ('the wine', -0.3014179468154907)]	['astoundingly', 'ugly and mindless']
1	1	[('the goods', -0.35778093338012695)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('sn appy dialogue', -0.08198738098144531), ('sus an sar andon', -0.08946746587753296), ('an unlikely team', -0.1261574625968933), ('iggle - inducing', -0.16285371780395508), ('scar - win', -0.19843465089797974)]	['worldly-wise and very funny script', 'four star performance']
0	0	[('to be an epic', -0.013501524925231934), ('to be funny', -0.053148090839385986), ('be an epic', -0.05649840831756592), ('pl odd ing', -0.12467914819717407), ('be funny', -0.1876927614212036)]	['ugly and destructive', 'ugly and mindless']
1	1	[('in specialty venues', -0.09377384185791016), ('specialty venues', -0.2870097756385803)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('get off his chest', -0.15912097692489624), ('off his chest', -0.2492743730545044), ('otherwise compelling', -0.3073843717575073), ('his chest', -0.3223971724510193)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('to sell the material', -0.11279165744781494), ('sell the material', -0.18777793645858765), ('the material', -0.30897581577301025), ('the passion', -0.3405191898345947)]	['astoundingly', 'preposterousness']
0	0	[('a script', -0.44953614473342896), ('most elemental', -0.4910166263580322), ('anything resembling acting', -0.521945595741272), ('resembling acting', -0.5455304980278015), ('of genuine wit', -0.5853407979011536)]	['astoundingly', 'narcissism and']
1	1	[('the best parts', -0.11749470233917236), ('of birthday girl', -0.26707351207733154), ('birthday girl', -0.5162064135074615)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('swept under the rug', -0.10316824913024902), ('for all concerned', -0.18612778186798096), ('under the rug', -0.208016037940979), ('all concerned', -0.31528669595718384), ('the rug', -0.35955846309661865)]	['astoundingly', 'preposterousness']
0	0	[]	['astoundingly', 'preposterousness']
0	0	[('port ent - heavy', -0.030259013175964355), ('the worst thing', -0.06270474195480347), ('has ever done', -0.07574039697647095), ('s oder ber gh', -0.1754685640335083), ('it is', -0.2245427370071411)]	['ugly and destructive', 'astoundingly']
0	0	[('the film', -0.42685872316360474), ('of modern love life', -0.5219327509403229), ('the hollow state', -0.5315104126930237), ('modern love life', -0.5643722414970398)]	['astoundingly', 'ugly and mindless']
1	0	[]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('lik able', 0.021481037139892578), ('of cinematic violence', -0.053484976291656494), ('brutal birth', -0.11137479543685913), ('cinematic violence', -0.11430180072784424), ('a reg urg itation', -0.12155342102050781)]	['worldly-wise and very funny script', 'played-out']
1	1	[('is light and fun', -0.018876194953918457), ('light and fun', -0.07930773496627808), ('of satire', -0.3178497552871704)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('a father and son', -0.0155487060546875), ('the intelligent french drama', -0.018492579460144043), ('the difficult relationship', -0.0748603343963623), ('deft ly', -0.27954035997390747), ('the window', -0.5106372237205505)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('so free with emotions', -0.07500547170639038), ('his sw agger ing', -0.10931515693664551), ('are hostages to fortune', -0.15260231494903564), ('affect ation of seriousness', -0.16053467988967896), ('hostages to fortune', -0.27317488193511963)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('the movie', -0.38982921838760376), ('a couple', -0.6646981835365295), ('good performances', -0.6994858980178833), ('thrilling moments', -0.7135830223560333), ('of thrilling moments', -0.7320394665002823)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('politics and drama', -0.1172516942024231), ('an admirable ambition', -0.21239155530929565)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	"[('no sense', -0.3416215777397156), (""love ' s dissolution"", -0.35795730352401733), (""love ' s"", -0.40596842765808105), ('actual passion', -0.4995955526828766)]"	['astoundingly', 'preposterousness']
1	1	[('play off each other', -0.2099083662033081), ('m cd owell', -0.3827142119407654), ('each other', -0.4257241487503052)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('that allow it in', -0.20173335075378418), ('allow it in', -0.29931139945983887), ('the film', -0.3313223123550415), ('of fresh air', -0.44720757007598877), ('a way', -0.4540401101112366)]	['astoundingly', 'astoundingly rich film']
1	1	[('roller - co aster', -0.07498961687088013), ('even a hint', -0.17857861518859863), ('atically instruct ive', -0.17896407842636108), ('vis ually imaginative', -0.20046067237854004), ('thoroughly delightful', -0.39544427394866943)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('mostly worth the trip', -0.03574192523956299), ('some unbelievably hilarious moments', -0.0411723256111145), ('welcome bree z iness', -0.04123890399932861), ('of the film industry', -0.07069003582000732), ('the film industry', -0.16907083988189697)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('to a talented head', -0.06067115068435669), ('s a good director', -0.07021600008010864), ('a talented head', -0.1546221375465393), ('a good director', -0.17896467447280884), ('yet another', -0.4097954034805298)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('a pleasant enough thing', -0.06449991464614868), ('pretty ir ish settings', -0.1220862865447998), ('by bro s nan', -0.13809043169021606), ('the sight', -0.24494123458862305), ('pretty ir ish', -0.264077365398407)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('watch some body first', -0.40245723724365234), ('more truth', -0.40526437759399414), ('some body', -0.7248371243476868)]	['astoundingly', 'worldly-wise and very funny script']
1	0	[('beach party pop numbers', -0.033303916454315186), ('an un ending soundtrack', -0.0452800989151001), ('remarkable camer aw ork', -0.06357216835021973), ('the young people', -0.09784555435180664), ('as a sun burn', -0.1950598955154419)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('hip - hop', -0.20340144634246826), ('early rap records', -0.2518730163574219), ('the constant referencing', -0.2847413420677185), ('sav v iest', -0.29874175786972046), ('sugar hill gang', -0.30922913551330566)]	['astoundingly', 'ugly and destructive']
0	0	[('amateur ishly assembled', -0.052734434604644775)]	['preposterousness', 'astoundingly']
1	1	[('s fun to watch', -0.14512038230895996), ('the dragons are okay', -0.19023555517196655), ('fun to watch', -0.227902352809906), ('to watch', -0.34606367349624634), ('in the script', -0.3697672486305237)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('matters of the heart', -0.034401774406433105), ('put in the past', -0.10715442895889282), ('of the heart', -0.13293451070785522), ('be awesome to consider', -0.1474090814590454), ('from period detail', -0.15491008758544922)]	['astoundingly', 'worldly-wise and very funny script']
1	0	[('a w ading pool', -0.01250392198562622)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('anarch ic', -0.3653984069824219)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('reaction in its audience', -0.2859181761741638), ('does not', -0.3492525815963745), ('in its audience', -0.40077638626098633), ('like this', -0.40080010890960693), ('a subject', -0.4024428129196167)]	['worldly-wise and very funny script', 'astoundingly']
